order_id,customer_id,order_timestamp,category,quantity,unit_price,discount_pct,revenue,status,payment_method
O101108,C00769,2024-04-14 04:26:00,Sports,4,213.3,0.0,853.2,Completed,Card
O101109,C01100,2024-03-18 00:27:00,Clothing,5,215.05,0.0,1075.25,Completed,Card
O101110,C01260,2024-05-14 04:10:00,Electronics,3,27.35,10.0,-73.85,Returned,Card
O101111,C00264,2024-05-18 23:05:00,Clothing,2,153.38,5.0,-291.42,Returned,PayPal
O101112,C00597,2024-06-16 00:45:00,Clothing,5,232.75,0.0,1163.75,Completed,Card
O101113,C00514,2024-05-21 06:34:00,Electronics,2,165.69,0.0,-331.38,Returned,Apple Pay
O101114,C00050,2024-02-19 11:56:00,Books,1,42.56,5.0,40.43,Completed,Card
O101115,C01375,2024-04-16 01:26:00,Home,5,239.54,5.0,1137.82,Completed,Apple Pay
O101116,C00174,2024-06-25 12:33:00,Clothing,1,43.62,5.0,41.44,Completed,Card
O101117,C01367,2024-08-03 08:59:00,Home,4,65.65,0.0,-262.6,Returned,Apple Pay
O101118,C01393,2024-02-17 14:22:00,Beauty,5,42.62,0.0,213.1,Completed,Card
O101119,C00771,2024-05-15 13:56:00,Sports,4,68.23,20.0,218.34,Completed,Card
O101120,C00431,2024-03-03 11:04:00,Clothing,2,106.47,0.0,212.94,Completed,Card
O101121,C00655,2024-02-26 03:56:00,Beauty,4,107.46,0.0,429.84,Completed,PayPal
O101122,C00470,2024-06-23 01:49:00,Clothing,3,172.51,0.0,517.53,Completed,Card
O101123,C01162,2024-03-18 16:31:00,Sports,1,12.44,15.0,10.57,Completed,Card
O101124,C00389,2024-02-22 18:11:00,Clothing,3,82.48,5.0,235.07,Completed,Google Pay
O101125,C00451,2024-02-21 15:03:00,Books,1,82.55,15.0,70.17,Completed,Card
O101126,C01131,2024-06-24 09:56:00,Beauty,5,96.05,20.0,0.0,Cancelled,PayPal
O101127,C00887,2024-05-15 08:30:00,Clothing,3,268.45,5.0,765.08,Completed,PayPal
O101128,C00523,2024-03-27 12:19:00,Clothing,3,191.91,10.0,518.16,Completed,Card
O101129,C00769,2024-06-23 09:21:00,Sports,4,207.22,0.0,828.88,Completed,PayPal
O101130,C01369,2024-04-30 03:24:00,Clothing,4,146.8,10.0,528.48,Completed,Card
O101131,C00229,2024-07-26 18:27:00,Home,5,101.09,20.0,404.36,Completed,Card
O101132,C00171,2024-04-22 14:55:00,Sports,3,115.19,15.0,-293.73,Returned,PayPal
O101133,C00121,2024-06-15 23:08:00,Beauty,2,178.79,15.0,303.94,Completed,Card
O101134,C00549,2024-07-17 01:54:00,Home,2,16.41,0.0,32.82,Completed,Apple Pay
O101135,C00847,2024-05-04 01:58:00,Electronics,4,51.93,0.0,207.72,Completed,Card
O101136,C01125,2024-05-07 15:23:00,Sports,4,88.59,20.0,283.49,Completed,Card
O101137,C01362,2024-03-26 16:10:00,Sports,4,213.37,0.0,0.0,Cancelled,Google Pay
O101138,C00129,2024-05-15 06:04:00,Clothing,-2,254.12,5.0,482.83,Completed,Apple Pay
O101139,C00043,2024-05-27 23:31:00,Clothing,5,150.13,20.0,600.52,Completed,Card
O101140,C00229,2024-03-19 08:52:00,Clothing,4,174.2,0.0,696.8,Completed,PayPal
O101141,C00536,2024-02-27 15:28:00,Electronics,3,349.56,15.0,891.38,Completed,Card
O101142,C00825,2024-01-20 10:00:00,Beauty,2,72.72,0.0,145.44,Completed,Apple Pay
O101143,C01100,2024-05-17 12:19:00,Books,1,122.03,25.0,91.52,Completed,Card
O101144,C01005,2024-04-09 01:47:00,Books,2,6.98,0.0,13.96,Completed,PayPal
O101145,C01239,2024-07-22 04:47:00,Books,1,93.0,10.0,83.7,Completed,Card
O101146,C00602,2024-03-28 17:15:00,Books,5,40.07,10.0,180.32,Completed,Card
O101147,C01296,2024-03-20 04:14:00,Books,5,58.88,0.0,294.4,Completed,Apple Pay
O101148,C00067,2024-03-19 11:59:00,Sports,3,104.1,10.0,281.07,Completed,Card
O101149,C00916,2024-03-08 03:15:00,Sports,4,250.81,0.0,1003.24,Completed,Card
O101150,C00540,2024-05-12 23:27:00,Clothing,2,218.53,0.0,437.06,Completed,PayPal
O101151,C00412,2024-06-01 14:47:00,Clothing,5,198.21,10.0,891.94,Completed,Card
O101152,C00557,2024-05-27 03:31:00,Sports,5,293.98,15.0,-1249.42,Returned,Card
O101153,C00672,2024-02-25 18:06:00,Sports,4,334.7,0.0,1338.8,Completed,Apple Pay
O101154,C01242,2024-06-29 07:41:00,Books,5,48.25,5.0,229.19,Completed,Apple Pay
O101155,C01303,2024-04-17 10:22:00,Sports,4,259.1,0.0,1036.4,Completed,Card
O101156,C00356,2024-05-10 00:22:00,Books,3,133.77,0.0,401.31,Completed,PayPal
O101157,C01190,2024-04-30 18:58:00,Books,4,23.13,0.0,92.52,Completed,PayPal
O101158,C00097,2024-05-17 21:23:00,Clothing,2,238.11,0.0,476.22,Completed,Apple Pay
O101159,C01295,2024-06-08 20:15:00,Home,5,58.76,0.0,293.8,Completed,Card
O101160,C00474,2024-04-26 07:53:00,Electronics,3,83.18,10.0,224.59,Completed,Card
O101161,C01152,2024-05-05 04:40:00,Electronics,5,259.3,15.0,1102.02,Completed,Card
O101162,C01276,2024-03-14 19:21:00,Books,4,35.42,0.0,141.68,Completed,Card
O101163,C00474,2024-05-03 00:11:00,Beauty,5,236.11,0.0,1180.55,Completed,Apple Pay
O101164,C00540,2024-04-23 18:36:00,Electronics,4,67.43,5.0,256.23,Completed,PayPal
O101165,C00927,2024-05-03 12:07:00,Clothing,3,98.53,0.0,295.59,Completed,Apple Pay
O101166,C01209,2024-06-24 10:14:00,Sports,1,117.98,0.0,117.98,Completed,PayPal
O101167,C00223,2024-06-03 07:16:00,Books,3,110.88,15.0,282.74,Completed,Card
O101168,C00191,2024-04-15 10:09:00,Electronics,2,343.78,0.0,687.56,Completed,Apple Pay
O101169,C00076,2024-02-06 15:30:00,Home,3,326.27,5.0,929.87,Completed,Card
O101170,C00641,2024-02-27 04:25:00,Home,2,214.37,25.0,321.56,Completed,Card
O101171,C01248,2024-02-18 06:42:00,Clothing,4,142.48,0.0,569.92,Completed,PayPal
O101172,C00554,2024-04-18 07:46:00,Electronics,5,464.29,5.0,2205.38,Completed,Card
O101173,C00217,2024-04-15 10:52:00,Books,4,105.06,0.0,420.24,Completed,Card
O101174,C00928,2024-04-03 06:08:00,Electronics,2,26.73,0.0,53.46,Completed,Google Pay
O101175,C00003,2024-09-10 16:44:00,Beauty,2,30.32,0.0,60.64,Completed,Card
O101176,C00307,2024-01-16 11:49:00,Clothing,5,159.39,0.0,796.95,Completed,Google Pay
O101177,C01252,2024-04-04 18:20:00,Books,5,138.21,0.0,691.05,Completed,PayPal
O101178,C01077,2024-02-19 03:12:00,Beauty,1,211.25,20.0,-169.0,Returned,PayPal
O101179,C00707,2024-03-25 18:15:00,Beauty,3,89.1,5.0,253.93,Completed,PayPal
O101180,C00325,2024-06-27 06:31:00,Books,4,21.43,25.0,0.0,Cancelled,Card
O101181,C00834,2024-04-27 12:10:00,Beauty,1,215.25,0.0,215.25,Completed,Card
O101182,C01067,2024-05-05 14:45:00,Books,1,115.2,0.0,115.2,Completed,Card
O101183,C01109,2024-08-10 10:41:00,Clothing,2,134.74,5.0,256.01,Completed,Apple Pay
O101184,C00246,2024-03-03 09:15:00,Beauty,5,55.2,10.0,248.4,Completed,Card
O101185,C01397,2024-06-11 22:31:00,Clothing,5,183.62,0.0,918.1,Completed,PayPal
O101186,C00706,2024-03-04 00:01:00,Electronics,5,85.59,0.0,427.95,Completed,Apple Pay
O101187,C00760,2024-03-30 10:33:00,Electronics,4,373.81,15.0,1270.95,Completed,Card
O101188,C01320,2024-06-19 05:42:00,Books,4,132.35,0.0,529.4,Completed,Card
O101189,C01356,2024-06-10 22:09:00,Beauty,4,109.62,0.0,-438.48,Returned,Card
O101190,C00082,2024-04-02 18:35:00,Home,3,308.31,0.0,924.93,Completed,PayPal
O101191,C00318,2024-07-03 09:10:00,Electronics,1,126.76,0.0,126.76,Completed,Apple Pay
O101192,C01248,2024-02-06 16:05:00,Electronics,1,364.29,10.0,327.86,Completed,PayPal
O101193,C01207,2024-05-17 15:31:00,Books,5,96.36,0.0,481.8,Completed,Card
O101194,C01149,2024-04-18 22:10:00,Home,3,287.29,0.0,861.87,Completed,Apple Pay
O101195,C00220,2024-07-24 22:00:00,Clothing,5,136.81,10.0,-615.64,Returned,PayPal
O101196,C00031,2024-04-07 00:26:00,Beauty,2,224.14,10.0,403.45,Completed,Card
O101197,C00690,2024-07-28 16:36:00,Electronics,2,274.5,0.0,549.0,Completed,Card
O101198,C00677,2024-04-10 16:52:00,Home,5,301.19,0.0,1505.95,Completed,Google Pay
O101199,C00823,2024-02-16 16:09:00,Clothing,5,63.93,10.0,287.68,Completed,Google Pay
O101200,C00188,2024-05-08 03:09:00,Electronics,1,181.64,0.0,0.0,Cancelled,Card
O101201,C01204,2024-05-09 11:52:00,Clothing,1,267.86,0.0,267.86,Completed,Card
O101202,C00794,2024-02-03 00:50:00,Clothing,5,20.2,0.0,101.0,Completed,Card
O101203,C01020,2024-04-26 02:53:00,Clothing,1,245.69,15.0,208.84,Completed,Card
O101204,C00828,2024-04-27 04:57:00,Electronics,5,167.42,10.0,753.39,Completed,Card
O101205,C00452,2024-04-04 23:58:00,Home,4,263.11,15.0,894.57,Completed,Google Pay
O101206,C01071,2024-03-16 20:51:00,Books,3,109.37,0.0,328.11,Completed,Card
O101207,C00901,2024-03-05 09:22:00,Clothing,5,84.68,15.0,359.89,Completed,Card
O101208,C00245,2024-03-26 16:44:00,Sports,1,220.83,5.0,209.79,Completed,Apple Pay
O101209,C00756,2024-05-19 15:22:00,Books,3,101.06,10.0,272.86,Completed,Card
O101210,C01042,2024-04-10 15:49:00,Sports,2,309.01,0.0,618.02,Completed,Google Pay
O101211,C00970,2024-03-05 16:53:00,Clothing,2,75.48,0.0,150.96,Completed,Card
O101212,C00322,2024-04-25 18:34:00,Electronics,2,267.32,0.0,534.64,Completed,Apple Pay
O101213,C00716,2024-07-29 23:19:00,Home,3,60.08,0.0,180.24,Completed,PayPal
O101214,C01046,2024-05-30 14:01:00,Books,1,108.81,20.0,87.05,Completed,Apple Pay
O101215,C00889,2024-02-15 17:50:00,Clothing,5,228.0,0.0,1140.0,Completed,Card
O101216,C00894,2024-07-29 20:44:00,Home,4,246.71,5.0,0.0,Cancelled,Card
O101217,C00559,2024-05-22 09:03:00,Books,1,101.76,0.0,101.76,Completed,Apple Pay
O101218,C00366,2024-03-22 19:49:00,Books,1,20.32,5.0,19.3,Completed,Card
O101219,C00780,2024-03-21 09:40:00,Books,2,140.97,25.0,-211.46,Returned,PayPal
O101220,C00905,2024-06-02 14:48:00,Home,5,162.28,5.0,770.83,Completed,PayPal
O101221,C00345,2024-04-27 08:54:00,Sports,5,253.19,15.0,1076.06,Completed,Card
O101222,C00222,2024-05-20 06:16:00,Sports,5,213.93,15.0,-909.2,Returned,Google Pay
O101223,C00060,2024-06-01 22:10:00,Sports,2,177.46,0.0,354.92,Completed,PayPal
O101224,C01015,2024-02-23 17:46:00,Home,2,151.9,5.0,288.61,Completed,Card
O101225,C00965,2024-03-21 03:29:00,Books,5,13.18,5.0,62.6,Completed,Card
O101226,C01109,2024-07-03 18:08:00,Sports,2,199.16,20.0,318.66,Completed,Card
O101227,C00436,2024-05-30 08:42:00,Electronics,5,195.32,0.0,976.6,Completed,Card
O101228,C01126,2024-04-25 09:20:00,Sports,2,308.13,0.0,616.26,Completed,Card
O101229,C01314,2024-04-10 03:38:00,Home,4,247.73,15.0,842.28,Completed,PayPal
O101230,C01161,2024-03-10 00:47:00,Home,1,128.04,0.0,128.04,Completed,PayPal
O101231,C00945,2024-03-22 16:54:00,Home,4,167.96,0.0,671.84,Completed,Card
O101232,C01187,2024-06-05 06:04:00,Clothing,5,181.14,5.0,860.41,Completed,Apple Pay
O101233,C00536,2024-03-29 18:10:00,Sports,5,348.71,0.0,1743.55,Completed,PayPal
O101234,C01134,2024-08-01 22:41:00,Home,3,172.15,0.0,516.45,Completed,Card
O101235,C00243,2024-04-19 05:41:00,Home,1,249.69,0.0,249.69,Completed,Card
O101236,C00716,2024-04-15 11:59:00,Clothing,3,126.95,0.0,380.85,Completed,PayPal
O101237,C00300,2024-05-03 05:06:00,Sports,1,165.09,5.0,156.84,Completed,PayPal
O101238,C01216,2024-09-30 15:20:00,Sports,5,212.45,15.0,0.0,Cancelled,PayPal
O101239,C00225,2024-05-06 09:57:00,Home,3,192.64,10.0,520.13,Completed,Google Pay
O101240,C00968,2024-03-24 16:45:00,Clothing,4,29.8,0.0,119.2,Completed,Google Pay
O101241,C01209,2024-04-14 03:13:00,Clothing,1,257.91,15.0,219.22,Completed,Card
O101242,C00763,2024-03-20 22:48:00,Beauty,1,79.7,5.0,-75.72,Returned,Card
O101243,C00121,2024-04-26 23:32:00,Sports,4,254.29,10.0,915.44,Completed,Card
O101244,C00302,2024-03-02 09:15:00,Clothing,1,183.4,20.0,146.72,Completed,Card
O101245,C00056,2024-02-11 12:56:00,Home,5,318.23,0.0,1591.15,Completed,Apple Pay
O101246,C00666,2024-03-23 03:21:00,Clothing,5,144.18,0.0,720.9,Completed,Google Pay
O101247,C01109,2024-06-25 09:27:00,Clothing,2,251.57,10.0,452.83,Completed,Apple Pay
O101248,C01356,2024-06-07 06:42:00,Clothing,4,95.32,0.0,381.28,Completed,Card
O101249,C00002,2024-06-29 17:40:00,Books,2,131.66,0.0,263.32,Completed,Card
O101250,C00497,2024-04-04 22:40:00,Electronics,4,75.11,15.0,255.37,Completed,Card
O101251,C00435,2024-04-16 10:50:00,Home,1,21.99,0.0,21.99,Completed,PayPal
O101252,C00892,2024-03-15 08:48:00,Beauty,1,144.18,0.0,144.18,Completed,Card
O101253,C00786,2024-04-19 21:47:00,Electronics,4,434.84,0.0,1739.36,Completed,Google Pay
O101254,C00777,2024-03-06 07:13:00,Home,3,17.58,10.0,47.47,Completed,Google Pay
O101255,C00419,2024-03-26 13:53:00,Beauty,5,25.12,0.0,125.6,Completed,Card
O101256,C00437,2024-02-23 05:47:00,Clothing,4,44.41,10.0,159.88,Completed,Card
O101257,C00563,2024-02-05 16:37:00,Home,3,278.03,15.0,708.98,Completed,Card
O101258,C01185,2024-05-16 23:50:00,Home,1,117.99,10.0,106.19,Completed,PayPal
O101259,C00095,2024-03-30 14:43:00,Beauty,5,174.6,0.0,873.0,Completed,Card
O101260,C00632,2024-02-29 18:28:00,Electronics,3,289.31,0.0,867.93,Completed,Card
O101261,C00716,2024-06-13 00:48:00,Electronics,3,484.22,0.0,1452.66,Completed,Google Pay
O101262,C00759,2024-02-18 12:05:00,Electronics,5,426.12,0.0,2130.6,Completed,Card
O101263,C01293,2024-07-08 09:24:00,Home,2,211.3,0.0,422.6,Completed,Apple Pay
O101264,C00522,2024-05-12 06:28:00,Clothing,1,256.47,10.0,230.82,Completed,Card
O101265,C00844,2024-04-06 06:19:00,Beauty,1,184.09,0.0,184.09,Completed,Card
O101266,C00476,2024-02-12 00:51:00,Electronics,4,184.72,10.0,664.99,Completed,Card
O101267,C00296,2024-04-27 06:32:00,Books,5,77.65,5.0,368.84,Completed,Card
O101268,C00493,2024-03-22 19:49:00,Home,5,329.03,0.0,1645.15,Completed,PayPal
O101269,C00472,2024-06-15 15:00:00,Electronics,2,27.14,10.0,-48.85,Returned,Card
O101270,C00080,2024-02-02 22:30:00,Clothing,5,34.97,0.0,174.85,Completed,Card
O101271,C00723,2024-08-15 22:15:00,Books,1,59.78,5.0,56.79,Completed,PayPal
O101272,C00730,2024-02-16 02:56:00,Home,4,115.67,0.0,462.68,Completed,PayPal
O101273,C00216,2024-05-08 03:05:00,Electronics,2,343.29,25.0,514.94,Completed,Card
O101274,C00717,2024-07-04 23:57:00,Beauty,3,204.32,20.0,490.37,Completed,Apple Pay
O101275,C00688,2024-04-03 20:45:00,Home,3,325.53,0.0,976.59,Completed,Apple Pay
O101276,C00167,2024-05-13 23:32:00,Home,2,128.68,0.0,257.36,Completed,Card
O101277,C00475,2024-04-23 18:37:00,Beauty,3,62.14,5.0,177.1,Completed,Card
O101278,C00729,2024-04-25 21:16:00,Clothing,4,196.36,5.0,746.17,Completed,Card
O101279,C00245,2024-04-19 15:38:00,Home,4,16.33,25.0,48.99,Completed,Card
O101280,C00469,2024-09-06 12:06:00,Sports,3,24.06,15.0,61.35,Completed,Apple Pay
O101281,C00427,2024-02-20 10:33:00,Beauty,5,209.64,5.0,995.79,Completed,Card
O101282,C01215,2024-04-03 22:34:00,Electronics,2,43.83,20.0,70.13,Completed,Apple Pay
O101283,C00536,2024-06-07 14:57:00,Electronics,3,312.12,0.0,936.36,Completed,Card
O101284,C00827,2024-03-22 20:21:00,Home,1,325.55,20.0,260.44,Completed,Google Pay
O101285,C00178,2024-05-29 23:17:00,Beauty,1,73.42,20.0,58.74,Completed,PayPal
O101286,C00865,2024-10-10 10:22:00,Books,4,93.38,0.0,373.52,Completed,PayPal
O101287,C00576,2024-03-15 05:30:00,Home,4,28.21,15.0,95.91,Completed,Card
O101288,C00330,2024-03-19 09:26:00,Electronics,5,41.89,0.0,209.45,Completed,Google Pay
O101289,C00535,2024-05-14 08:11:00,Home,1,86.85,0.0,-86.85,Returned,Card
O101290,C00051,2024-05-29 12:04:00,Clothing,4,179.93,0.0,719.72,Completed,Card
O101291,C00480,2024-06-03 14:18:00,Beauty,4,52.16,5.0,198.21,Completed,Card
O101292,C00128,2024-03-20 16:47:00,Electronics,5,70.6,0.0,353.0,Completed,PayPal
O101293,C00650,2024-05-21 18:06:00,Home,2,295.89,10.0,532.6,Completed,PayPal
O101294,C00322,2024-03-31 15:07:00,Books,3,48.21,5.0,137.4,Completed,Card
O101295,C01258,2024-05-01 18:12:00,Sports,5,233.29,15.0,991.48,Completed,PayPal
O101296,C00566,2024-05-23 11:05:00,Beauty,4,15.06,10.0,54.22,Completed,Card
O101297,C00652,2024-04-24 16:52:00,Beauty,1,183.44,25.0,137.58,Completed,Google Pay
O101298,C00494,2024-03-22 22:12:00,Sports,5,307.55,0.0,1537.75,Completed,PayPal
O101299,C00285,2024-04-11 22:27:00,Books,1,137.3,15.0,116.71,Completed,Apple Pay
O101300,C01206,2024-07-05 00:50:00,Home,1,220.35,10.0,198.32,Completed,Card
O101301,C00159,2024-04-06 10:40:00,Electronics,5,237.81,5.0,1129.6,Completed,Google Pay
O101302,C00291,2024-04-14 10:22:00,Books,3,29.49,0.0,88.47,Completed,Google Pay
O101303,C00159,2024-03-31 13:06:00,Electronics,3,178.5,0.0,535.5,Completed,Card
O101304,C01015,2024-02-22 17:25:00,Beauty,2,220.89,0.0,441.78,Completed,PayPal
O101305,C01149,2024-04-13 01:58:00,Sports,2,157.7,15.0,0.0,Cancelled,PayPal
O101306,C00365,2024-02-22 04:09:00,Sports,4,117.21,0.0,468.84,Completed,Card
O101307,C00388,2024-04-08 08:41:00,Books,1,83.84,0.0,83.84,Completed,Google Pay
O101308,C00571,2024-03-25 09:30:00,Sports,5,344.24,0.0,1721.2,Completed,Google Pay
O101309,C00386,2024-07-12 03:24:00,Home,4,40.57,0.0,162.28,Completed,Card
O101310,C00597,2024-07-18 17:10:00,Books,3,86.93,0.0,260.79,Completed,Card
O101311,C00151,2024-06-11 20:53:00,Clothing,4,73.46,15.0,249.76,Completed,Apple Pay
O101312,C01383,2024-05-31 23:17:00,Clothing,5,137.62,15.0,584.88,Completed,Card
O101313,C00308,2024-03-01 01:05:00,Clothing,3,18.54,0.0,0.0,Cancelled,Card
O101314,C00939,2024-04-20 04:54:00,Electronics,3,62.07,5.0,0.0,Cancelled,Apple Pay
O101315,C01296,2024-07-01 14:24:00,Clothing,3,211.82,0.0,635.46,Completed,Card
O101316,C00550,2024-04-15 13:38:00,Electronics,3,415.49,5.0,1184.15,Completed,Card
O101317,C01104,2024-03-15 12:37:00,Electronics,1,15.14,0.0,15.14,Completed,Card
O101318,C00935,2024-03-19 03:56:00,Home,4,315.94,0.0,1263.76,Completed,PayPal
O101319,C00794,2024-05-02 11:21:00,Clothing,5,174.64,0.0,873.2,Completed,PayPal
O101320,C00648,2024-03-25 15:07:00,Home,3,15.08,5.0,42.98,Completed,Card
O101321,C00177,2024-02-02 11:26:00,Electronics,1,17.21,20.0,13.77,Completed,Card
O101322,C00354,2024-03-01 19:58:00,Clothing,4,77.13,10.0,277.67,Completed,PayPal
O101323,C00696,2024-04-29 06:03:00,Beauty,4,59.88,10.0,215.57,Completed,PayPal
O101324,C00097,2024-06-05 23:58:00,Clothing,5,68.3,0.0,341.5,Completed,Card
O101325,C00020,2024-02-23 10:19:00,Electronics,2,442.73,0.0,885.46,Completed,PayPal
O101326,C00774,2024-05-01 10:33:00,Beauty,4,69.67,0.0,278.68,Completed,Card
O101327,C00951,2024-05-21 10:31:00,Home,5,318.58,0.0,0.0,Cancelled,Google Pay
O101328,C00042,2024-05-07 18:38:00,Electronics,4,334.37,0.0,1337.48,Completed,PayPal
O101329,C01121,2024-05-27 09:35:00,Beauty,1,217.23,5.0,206.37,Completed,PayPal
O101330,C01217,2024-06-24 21:47:00,Sports,3,164.97,20.0,395.93,Completed,Google Pay
O101331,C00448,2024-03-03 02:59:00,Sports,3,142.43,0.0,427.29,Completed,Card
O101332,C01169,2024-03-12 22:16:00,Beauty,2,78.1,15.0,132.77,Completed,PayPal
O101333,C00035,2024-02-04 02:57:00,Beauty,5,181.26,10.0,815.67,Completed,Card
O101334,C01224,2024-04-30 23:47:00,Clothing,2,268.14,0.0,536.28,Completed,Card
O101335,C00569,2024-06-02 21:51:00,Home,3,315.58,15.0,804.73,Completed,Card
O101336,C00933,2024-03-04 02:00:00,Clothing,1,51.94,15.0,44.15,Completed,Apple Pay
O101337,C01217,2024-04-01 01:37:00,Books,1,44.45,5.0,42.23,Completed,Card
O101338,C01016,2024-02-09 23:10:00,Electronics,2,54.49,0.0,108.98,Completed,Card
O101339,C00512,2024-04-09 08:17:00,Sports,3,355.78,0.0,1067.34,Completed,PayPal
O101340,C00538,2024-03-19 17:44:00,Books,5,103.95,5.0,493.76,Completed,Apple Pay
O101341,C01332,2024-02-11 14:58:00,Sports,5,128.21,0.0,641.05,Completed,Card
O101342,C00783,2024-02-26 06:29:00,Electronics,3,163.47,0.0,490.41,Completed,PayPal
O101343,C00616,2024-03-28 16:33:00,Home,2,197.21,5.0,374.7,Completed,Card
O101344,C01061,2024-03-24 05:31:00,Home,1,110.06,0.0,110.06,Completed,PayPal
O101345,C01051,2024-07-28 06:40:00,Books,1,35.78,0.0,35.78,Completed,Card
O101346,C00508,2024-03-08 13:28:00,Home,-3,185.1,0.0,555.3,Completed,Card
O101347,C00607,2024-01-28 06:59:00,Books,2,41.48,5.0,78.81,Completed,Apple Pay
O101348,C00626,2024-01-08 07:12:00,Electronics,2,320.54,15.0,544.92,Completed,Card
O101349,C00626,2024-02-02 17:00:00,Home,5,31.53,0.0,157.65,Completed,Card
O101350,C01126,2024-07-02 13:56:00,Clothing,2,255.08,20.0,408.13,Completed,Card
O101351,C01008,2024-04-12 12:47:00,Electronics,2,350.91,0.0,-701.82,Returned,Card
O101352,C00392,2024-07-10 06:50:00,Electronics,1,313.49,0.0,0.0,Cancelled,Apple Pay
O101353,C00947,2024-04-15 03:15:00,Electronics,5,300.04,20.0,1200.16,Completed,PayPal
O101354,C00575,2024-04-06 12:51:00,Books,1,101.22,5.0,96.16,Completed,Card
O101355,C01369,2024-04-07 17:11:00,Electronics,1,488.21,0.0,488.21,Completed,PayPal
O101356,C00847,2024-05-14 16:36:00,Electronics,3,190.74,0.0,-572.22,Returned,PayPal
O101357,C00230,2024-05-18 09:22:00,Home,2,69.27,0.0,138.54,Completed,Apple Pay
O101358,C00883,2024-05-22 13:13:00,Beauty,2,174.24,0.0,348.48,Completed,Google Pay
O101359,C01149,2024-04-21 07:02:00,Clothing,3,68.12,20.0,163.49,Completed,Google Pay
O101360,C00035,2024-04-17 21:13:00,Books,2,8.73,0.0,17.46,Completed,Apple Pay
O101361,C00741,2024-02-19 05:18:00,Electronics,5,196.6,0.0,-983.0,Returned,Card
O101362,C00830,2024-06-22 21:31:00,Sports,4,34.14,0.0,136.56,Completed,Apple Pay
O101363,C00106,2024-02-26 10:06:00,Electronics,4,334.96,0.0,1339.84,Completed,Card
O101364,C00149,2024-03-06 02:25:00,Clothing,1,265.13,25.0,198.85,Completed,Card
O101365,C00707,2024-04-01 19:17:00,Books,4,72.44,10.0,260.78,Completed,Card
O101366,C00004,2024-03-23 14:09:00,Sports,1,127.9,,127.9,Completed,
O101367,C00162,2024-03-20 02:08:00,Electronics,1,71.71,15.0,60.95,Completed,Google Pay
O101368,C01328,2024-04-19 13:59:00,Home,4,69.93,10.0,-251.75,Returned,Google Pay
O101369,C01305,2024-06-06 09:51:00,Electronics,4,253.39,0.0,1013.56,Completed,Card
O101370,C00036,2024-04-29 11:04:00,Books,3,103.23,15.0,0.0,Cancelled,Card
O101371,C00866,2024-05-24 05:18:00,Clothing,5,218.82,25.0,820.58,Completed,PayPal
O101372,C01334,2024-06-10 13:14:00,Beauty,2,118.12,0.0,236.24,Completed,Card
O101373,C00105,2024-04-02 10:14:00,Books,5,34.78,5.0,165.2,Completed,PayPal
O101374,C00409,2024-04-08 14:41:00,Sports,1,229.75,0.0,229.75,Completed,Card
O101375,C00754,2024-05-14 09:42:00,Beauty,2,115.85,0.0,231.7,Completed,Card
O101376,C01143,2024-07-10 17:37:00,Clothing,1,65.32,5.0,62.05,Completed,Google Pay
O101377,C01212,2024-03-10 08:12:00,Clothing,5,262.3,10.0,1180.35,Completed,Apple Pay
O101378,C00179,2024-03-06 13:47:00,Sports,1,220.29,15.0,187.25,Completed,Google Pay
O101379,C00762,2024-06-06 21:38:00,Home,1,183.44,10.0,165.1,Completed,Apple Pay
O101380,C00119,2024-06-19 21:53:00,Books,2,36.94,10.0,66.49,Completed,PayPal
O101381,C00110,2024-02-20 01:52:00,Sports,3,222.19,0.0,666.57,Completed,PayPal
O101382,C00446,2024-06-10 23:47:00,Electronics,4,149.55,0.0,598.2,Completed,Card
O101383,C00112,2024-05-02 07:08:00,Electronics,1,128.94,25.0,96.7,Completed,PayPal
